event_time,event_id,vehicle_id,occupant_id,seat_location_id,seat_position,occupant_role,seat_track_position,seat_type,posture,belt_use,belt_anchorage,belt_failure,belt_availability,seat_performance,source_type,source_reference,model_type,model_version,geometry_status,temporal_status,seat_position_probability,seat_position_surprisal_bits,occupant_role_probability,occupant_role_surprisal_bits,seat_track_position_probability,seat_track_position_surprisal_bits,seat_type_probability,seat_type_surprisal_bits,posture_probability,posture_surprisal_bits,belt_use_probability,belt_use_surprisal_bits,belt_anchorage_probability,belt_anchorage_surprisal_bits,belt_failure_probability,belt_failure_surprisal_bits,belt_availability_probability,belt_availability_surprisal_bits,seat_performance_probability,seat_performance_surprisal_bits,occupant_anomaly_score_bits,joint_probability,dominant_contributor,dominant_contributor_score_bits,occupant_anomaly_percentile,anomaly_tier
2026-01-01T01:59:23,OCC-00007164,SIM-201463,OCC-35022916,SEAT-6080,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6285714285714286,0.6698513983076693,6.769994287479846,0.009162809322019978,seat_position,2.2509993409134457,14.535,BASELINE
2026-01-01T01:59:24,OCC-00007165,SIM-121257,OCC-56804865,SEAT-2933,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.0568181818181818,4.137503523749936,0.8409090909090909,0.24997825300834742,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.2386363636363636,2.067114195858537,13.121700667216412,0.00011219525889204492,posture,4.137503523749936,85.205,ELEVATED
2026-01-01T01:59:25,OCC-00007166,SIM-681229,OCC-50730750,SEAT-1716,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.164785553047404,2.6013383296750017,7.386518287603142,0.005976355618108079,seat_performance,2.6013383296750017,21.12,BASELINE
2026-01-01T01:59:26,OCC-00007167,SIM-846388,OCC-83753841,SEAT-9225,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.08,3.643856189774725,9.852006268565267,0.0010820581381175308,seat_performance,3.643856189774725,54.925000000000004,MODERATE
2026-01-01T01:59:27,OCC-00007168,SIM-640855,OCC-36261597,SEAT-5005,FRONT RIGHT SIDE,PASSENGER,SEAT AT FORWARD MOST POSITION,BUCKET,OTHER ABNORMAL POSTURE,NONE USED/AVAILABLE,MID POSITION,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.0233644859813084,5.419538891513786,0.8,0.3219280948873623,0.0833333333333333,3.584962500721157,0.3333333333333333,1.5849625007211563,0.1265822784810126,2.981852653289741,1.0,-0.0,1.0,-0.0,0.6666666666666666,0.5849625007211563,16.729206482767808,9.20464503206897e-06,seat_track_position,5.419538891513786,97.96000000000001,EXTREME
2026-01-01T01:59:28,OCC-00007169,SIM-773502,OCC-33920009,SEAT-6845,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.3726328649969456,1.424173174023905,0.0035890533871691,8.122180901259766,1.0,-0.0,0.5795454545454546,0.7870062766658016,15.87536521413132,1.663561567206549e-05,belt_failure,8.122180901259766,96.59,HIGH
2026-01-01T01:59:29,OCC-00007170,SIM-413074,OCC-90831791,SEAT-7258,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NOT COLLECTED/UNKNOWN,NONE USED/AVAILABLE,MID POSITION,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.0884955752212389,3.498250867527826,0.1976401179941003,2.3390522726785714,0.1265822784810126,2.981852653289741,1.0,-0.0,1.0,-0.0,0.6283185840707964,0.6704318429105057,12.66187500130605,0.00015431062250684043,posture,3.498250867527826,81.72,ELEVATED
2026-01-01T01:59:30,OCC-00007171,SIM-722911,OCC-62426402,SEAT-8773,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.1009771986970684,3.3078985349833046,0.9032258064516128,0.14684138832927132,0.9032258064516128,0.14684138832927132,0.045662100456621,4.452858964713811,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.2903225806451613,1.7842713089445628,13.170972689524659,0.00010842817508468952,belt_anchorage,4.452858964713811,85.395,ELEVATED
2026-01-01T01:59:31,OCC-00007172,SIM-462624,OCC-58334463,SEAT-7127,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.7935103244837758,0.3336791005797198,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6283185840707964,0.6704318429105057,7.608027604639636,0.005125727136248025,belt_anchorage,3.209233056391157,26.745,BASELINE
2026-01-01T01:59:32,OCC-00007173,SIM-319494,OCC-45394786,SEAT-9587,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,5.717200322425695,0.01900864726413937,seat_track_position,2.025051372055368,5.345,BASELINE
2026-01-01T01:59:33,OCC-00007174,SIM-769397,OCC-17985930,SEAT-8010,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.0884955752212389,3.498250867527826,0.7935103244837758,0.3336791005797198,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0707964601769911,3.8201789624151887,12.373503780623281,0.0001884535012571883,seat_performance,3.8201789624151887,79.605,ELEVATED
2026-01-01T01:59:34,OCC-00007175,SIM-883488,OCC-54436509,SEAT-8267,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,OTHER ABNORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.0316027088036117,4.983807966497416,0.7878103837471784,0.34407966234536597,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,10.1915986434092,0.0008551122038388872,posture,4.983807966497416,58.050000000000004,MODERATE
2026-01-01T01:59:35,OCC-00007176,SIM-376574,OCC-10499447,SEAT-8208,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,POSITION UNKNOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.0470372632864996,4.410052065779255,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5795454545454546,0.7870062766658016,10.755990326185772,0.0005782615004238038,belt_anchorage,4.410052065779255,64.73,MODERATE
2026-01-01T01:59:36,OCC-00007177,SIM-817078,OCC-66105669,SEAT-9490,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1128668171557562,3.1473066987802936,8.0404938463268,0.0037981330337403694,seat_performance,3.1473066987802936,34.12,BASELINE
2026-01-01T01:59:37,OCC-00007178,SIM-517590,OCC-72036318,SEAT-2503,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.7729468599033816,0.3715588626119629,0.8,0.3219280948873623,0.81875,0.2885050933499121,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.61875,0.6925714748077527,6.999605691776189,0.007814635554587354,seat_position,2.2509993409134457,16.470000000000002,BASELINE
2026-01-01T01:59:38,OCC-00007179,SIM-192557,OCC-88365303,SEAT-7549,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.3857868020304568,1.374124306012791,0.6052631578947368,0.7243655573865726,0.4210526315789473,1.2479275134435857,0.9142857142857144,0.12928301694496633,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.8552631578947368,0.225559700415131,7.673564224341289,0.004898092639220286,seat_position,3.870069695954867,27.794999999999998,BASELINE
2026-01-01T01:59:39,OCC-00007180,SIM-726097,OCC-41143459,SEAT-2125,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.0514705882352941,4.280107919192735,0.8214285714285714,0.2837929660005913,0.8214285714285714,0.2837929660005913,0.2235294117647059,2.161463422694116,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1428571428571428,2.8073549220576046,12.323405304289917,0.00019511261728483422,seat_type,4.280107919192735,79.305,ELEVATED
2026-01-01T01:59:40,OCC-00007181,SIM-699635,OCC-64816640,SEAT-6214,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,5.717200322425695,0.01900864726413937,seat_track_position,2.025051372055368,5.345,BASELINE
2026-01-01T01:59:41,OCC-00007182,SIM-599343,OCC-59017442,SEAT-1584,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.019108280254777,5.709658248170476,0.5555555555555556,0.84799690655495,0.7777777777777778,0.36257007938470825,0.7671232876712328,0.3824696368224132,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.2222222222222222,2.1699250014423126,12.187392572356694,0.00021440221451931338,seat_type,5.709658248170476,78.235,ELEVATED
2026-01-01T01:59:42,OCC-00007183,SIM-776120,OCC-11907624,SEAT-3056,FRONT LEFT SIDE,DRIVER,NOT ADJUSTABLE SEAT TRACK,UNKNOWN/UNMAPPED,OTHER ABNORMAL POSTURE,LAP AND SHOULDER,POSITION UNKNOWN,NO FAILURE,LAP AND SHOULDER BELT,UNKNOWN/UNMAPPED,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0057381324986958,7.445203003030874,0.3636363636363636,1.4594316186372975,0.5,1.0,0.75,0.4150374992788438,0.125,3.0,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5,1.0,15.009393448873482,3.031952234819883e-05,seat_track_position,7.445203003030874,94.28999999999999,HIGH
2026-01-01T01:59:43,OCC-00007184,SIM-452673,OCC-46723360,SEAT-3999,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5795454545454546,0.7870062766658016,7.770111434430424,0.004581032665695078,seat_track_position,4.136450296891225,30.14,BASELINE
2026-01-01T01:59:44,OCC-00007185,SIM-773123,OCC-52540340,SEAT-9922,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH FOLD BACK,NORMAL POSTURE,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.019108280254777,5.709658248170476,0.5555555555555556,0.84799690655495,0.2222222222222222,2.1699250014423126,0.1666666666666666,2.584962500721157,1.0,-0.0,1.0,-0.0,0.5555555555555556,0.84799690655495,14.858385141866812,3.366513692284475e-05,seat_type,5.709658248170476,93.99,HIGH
2026-01-01T01:59:45,OCC-00007186,SIM-503907,OCC-13127166,SEAT-5054,FRONT RIGHT SIDE,PASSENGER,SEAT AT REAR MOST POSITION,BUCKET WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,TRACK/ANCHOR FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.322429906542056,1.6329425296229783,0.1159420289855072,3.1085244567781696,0.9166666666666666,0.12553088208385899,0.7083333333333334,0.4974996594708167,0.2465753424657534,2.019899557437705,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0416666666666666,4.584962500721159,14.237286048587002,5.177854501473285e-05,seat_performance,4.584962500721159,91.845,HIGH
2026-01-01T01:59:46,OCC-00007187,SIM-982644,OCC-70200164,SEAT-8776,SECOND LEFT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,OTHER ABNORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0589005235602094,4.085575731706075,1.0,-0.0,0.9388888888888888,0.09097366004749056,0.1834319526627219,2.446683125895309,0.3225806451612903,1.632268215499513,0.5483870967741935,0.8667334691365359,0.7671232876712328,0.3824696368224132,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1290322580645161,2.9541963103868754,12.475827271053081,0.00017555037870854487,seat_position,4.085575731706075,80.15,ELEVATED
2026-01-01T01:59:47,OCC-00007188,SIM-971853,OCC-14330855,SEAT-4914,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.2386363636363636,2.067114195858537,9.05021935362316,0.0018863075682273845,seat_track_position,4.136450296891225,43.995,BASELINE
2026-01-01T01:59:48,OCC-00007189,SIM-133171,OCC-93470536,SEAT-6035,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.8455598455598455,0.2420212280853805,0.1246182040317654,3.004413264502658,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.637065637065637,0.6504860734407383,7.6647280283324815,0.004928184459248453,belt_anchorage,3.004413264502658,27.305,BASELINE
2026-01-01T01:59:49,OCC-00007190,SIM-545606,OCC-18233153,SEAT-3792,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OTHER OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.2274143302180685,2.136604928242286,0.7808219178082192,0.3569345447152755,0.7719298245614035,0.3734583955274445,0.868421052631579,0.203533394085132,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0701754385964912,3.832890014164742,10.703528102849468,0.0005996764330060403,seat_performance,3.832890014164742,64.03,MODERATE
2026-01-01T01:59:50,OCC-00007191,SIM-841394,OCC-91194131,SEAT-9240,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,MID POSITION,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.8033175355450237,0.31595772557084123,0.8672566371681416,0.20546911829997946,0.7935103244837758,0.3336791005797198,0.1246182040317654,3.004413264502658,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6283185840707964,0.6704318429105057,7.403207812751138,0.005907617716353657,belt_anchorage,3.004413264502658,21.685,BASELINE
