event_time,event_id,vehicle_id,occupant_id,seat_position,occupant_role,posture,seat_track_position,seat_type,seat_performance,belt_use,belt_failure,belt_anchorage,total_surprisal_bits,occupant_anomaly_percentile,anomaly_tier,anomaly_severity,dominant_contributor,dominant_contribution_percent,top_3_contributors,anomaly_signature,source_type,source_reference,model_type,model_version
2026-01-01T01:55:29,OCC-00006930,SIM-881777,OCC-27091204,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.66472802833248,27.305,BASELINE,LOW,belt_anchorage,39.19791091604187,belt_anchorage:39.20% | seat_track_position:34.48% | seat_position:8.78%,BASELINE: belt anchorage dominates anomaly (39.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:30,OCC-00006931,SIM-221268,OCC-71914899,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,9.070366829609078,44.25,BASELINE,MODERATE,belt_anchorage,48.62043783480941,belt_anchorage:48.62% | seat_track_position:29.13% | seat_position:7.42%,BASELINE: belt anchorage dominates anomaly (48.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:31,OCC-00006932,SIM-349441,OCC-21316391,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET WITH FOLD BACK,DEFORMED BY OCCUPANT,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,9.975709646961064,56.47,MODERATE,MODERATE,seat_type,29.799310116346927,seat_type:29.80% | seat_performance:29.14% | seat_track_position:20.30%,MODERATE: seat type dominates anomaly (29.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:32,OCC-00006933,SIM-454803,OCC-34657423,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,6.878001477098211,15.435,BASELINE,LOW,seat_position,32.72752046373694,seat_position:32.73% | seat_track_position:23.24% | belt_anchorage:22.28%,BASELINE: seat position dominates anomaly (32.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:33,OCC-00006934,SIM-506848,OCC-28377968,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET WITH FOLD BACK,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,10.399946981779024,59.78,MODERATE,MODERATE,seat_type,32.341964723302176,seat_type:32.34% | seat_performance:29.19% | seat_track_position:21.00%,MODERATE: seat type dominates anomaly (32.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:34,OCC-00006935,SIM-154829,OCC-95688416,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,7.487219027095366,23.37,BASELINE,LOW,belt_use,28.026476806236307,belt_use:28.03% | seat_track_position:27.05% | belt_anchorage:20.12%,BASELINE: belt use dominates anomaly (28.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:35,OCC-00006936,SIM-904437,OCC-79064700,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.4635653646076126,22.9,BASELINE,LOW,belt_use,30.382274713517184,belt_use:30.38% | seat_track_position:24.35% | belt_anchorage:20.90%,BASELINE: belt use dominates anomaly (30.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:36,OCC-00006937,SIM-539781,OCC-15811172,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431054,1.15,BASELINE,LOW,seat_track_position,33.51772551864928,seat_track_position:33.52% | belt_anchorage:26.27% | seat_position:12.41%,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:37,OCC-00006938,SIM-245942,OCC-20017067,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,7.3459760982313815,20.6,BASELINE,LOW,seat_position,30.642617275264435,seat_position:30.64% | seat_track_position:29.09% | belt_anchorage:20.86%,BASELINE: seat position dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:38,OCC-00006939,SIM-915615,OCC-27972933,FRONT LEFT SIDE,DRIVER,OTHER ABNORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BOX MOUNTED,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,12.271240939756815,79.00500000000001,ELEVATED,ELEVATED,seat_type,37.088133218212796,seat_type:37.09% | seat_track_position:17.79% | posture:17.68%,ELEVATED: seat type dominates anomaly (37.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:39,OCC-00006940,SIM-702718,OCC-32890746,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,8.928522593714707,41.925,BASELINE,MODERATE,seat_performance,29.360830408736206,seat_performance:29.36% | seat_position:25.21% | seat_track_position:18.29%,BASELINE: seat performance dominates anomaly (29.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:40,OCC-00006941,SIM-888293,OCC-35706920,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,8.928522593714707,41.925,BASELINE,MODERATE,seat_performance,29.360830408736206,seat_performance:29.36% | seat_position:25.21% | seat_track_position:18.29%,BASELINE: seat performance dominates anomaly (29.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:41,OCC-00006942,SIM-404521,OCC-92948623,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT FORWARD MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,7.770111434430423,30.14,BASELINE,LOW,seat_track_position,53.235405074913736,seat_track_position:53.24% | belt_anchorage:18.33% | seat_performance:10.13%,BASELINE: seat track position dominates anomaly (53.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:42,OCC-00006943,SIM-619384,OCC-82195064,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.52953192704942,3.325,BASELINE,LOW,seat_track_position,32.86303080245459,seat_track_position:32.86% | belt_anchorage:27.71% | seat_position:12.17%,BASELINE: seat track position dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:43,OCC-00006944,SIM-198934,OCC-33849045,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,7.3459760982313815,20.6,BASELINE,LOW,seat_position,30.642617275264435,seat_position:30.64% | seat_track_position:29.09% | belt_anchorage:20.86%,BASELINE: seat position dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:44,OCC-00006945,SIM-874842,OCC-43165305,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,11.933978122186334,75.665,ELEVATED,MODERATE,posture,28.756930437012368,posture:28.76% | belt_use:22.89% | seat_track_position:22.14%,ELEVATED: posture dominates anomaly (28.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:45,OCC-00006946,SIM-532924,OCC-22169602,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,9.326073924423486,48.92,BASELINE,MODERATE,posture,36.79839785504967,posture:36.80% | seat_track_position:28.33% | belt_anchorage:15.27%,BASELINE: posture dominates anomaly (36.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:46,OCC-00006947,SIM-361004,OCC-13992422,SECOND ON/IN LAP,PASSENGER,OTHER ABNORMAL POSTURE,OCCUPANT NOT SEATED OR NO SEAT,OCCUPANT NOT SEATED OR NO SEAT,NOT SEATED/NO SEAT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,11.714932351785693,73.765,MODERATE,MODERATE,seat_position,90.29014005721898,seat_position:90.29% | belt_anchorage:9.71%,MODERATE: seat position dominates anomaly (90.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:47,OCC-00006948,SIM-204466,OCC-32112172,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,7.551131469120579,25.53,BASELINE,LOW,seat_position,51.251520540743336,seat_position:51.25% | seat_type:18.20% | belt_use:15.94%,BASELINE: seat position dominates anomaly (51.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:48,OCC-00006949,SIM-367973,OCC-10893833,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET WITH FOLD BACK,COMBINATION,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,13.713685533142302,88.815,ELEVATED,ELEVATED,seat_type,24.902404908043238,seat_type:24.90% | posture:24.43% | seat_performance:24.43%,ELEVATED: seat type dominates anomaly (24.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:49,OCC-00006950,SIM-758105,OCC-43041098,FRONT LEFT SIDE,DRIVER,OTHER ABNORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,14.302321589901382,92.13,HIGH,ELEVATED,posture,30.71052063239928,posture:30.71% | seat_type:30.27% | seat_track_position:15.27%,HIGH: posture dominates anomaly (30.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:50,OCC-00006951,SIM-471136,OCC-31107926,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,8.205486803735178,35.215,BASELINE,MODERATE,posture,33.54958948666021,posture:33.55% | seat_track_position:24.68% | belt_anchorage:17.36%,BASELINE: posture dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:51,OCC-00006952,SIM-437101,OCC-99893438,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL DOWN,7.688404608616672,28.31,BASELINE,LOW,seat_performance,31.578222833322744,seat_performance:31.58% | seat_track_position:28.40% | belt_anchorage:19.93%,BASELINE: seat performance dominates anomaly (31.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:52,OCC-00006953,SIM-254506,OCC-69825598,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.7281851028374176,29.185,BASELINE,LOW,seat_type,44.18938539690265,seat_type:44.19% | seat_track_position:23.51% | seat_position:8.71%,BASELINE: seat type dominates anomaly (44.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:53,OCC-00006954,SIM-226852,OCC-61259950,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,9.280831067282525,48.285,BASELINE,MODERATE,belt_use,28.48727846254031,belt_use:28.49% | seat_position:24.25% | seat_track_position:17.22%,BASELINE: belt use dominates anomaly (28.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:54,OCC-00006955,SIM-237588,OCC-46184207,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.825207512044061,9.0,BASELINE,LOW,seat_track_position,34.763591989957774,seat_track_position:34.76% | belt_anchorage:26.30% | seat_position:11.55%,BASELINE: seat track position dominates anomaly (34.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:55,OCC-00006956,SIM-986243,OCC-83971633,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,11.200543042339627,68.89,MODERATE,MODERATE,posture,30.63999463233648,posture:30.64% | seat_track_position:23.59% | seat_performance:22.54%,MODERATE: posture dominates anomaly (30.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:56,OCC-00006957,SIM-966380,OCC-26637754,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY OCCUPANT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,10.642091846301609,63.115,MODERATE,MODERATE,seat_performance,34.29601715323972,seat_performance:34.30% | belt_use:19.72% | seat_track_position:19.03%,MODERATE: seat performance dominates anomaly (34.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:57,OCC-00006958,SIM-345911,OCC-40212210,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,9.434081114041852,50.46000000000001,MODERATE,MODERATE,posture,36.37710705982143,posture:36.38% | seat_track_position:28.01% | belt_anchorage:16.24%,MODERATE: posture dominates anomaly (36.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:58,OCC-00006959,SIM-502825,OCC-81546628,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.66472802833248,27.305,BASELINE,LOW,belt_anchorage,39.19791091604187,belt_anchorage:39.20% | seat_track_position:34.48% | seat_position:8.78%,BASELINE: belt anchorage dominates anomaly (39.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:55:59,OCC-00006960,SIM-173433,OCC-83874278,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,8.907497811229781,41.655,BASELINE,MODERATE,seat_performance,31.51676241242901,seat_performance:31.52% | seat_position:25.27% | seat_track_position:17.95%,BASELINE: seat performance dominates anomaly (31.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:00,OCC-00006961,SIM-785717,OCC-11149510,FRONT RIGHT SIDE,PASSENGER,NOT COLLECTED/UNKNOWN,SEAT AT FORWARD MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,12.985045387197394,83.975,ELEVATED,ELEVATED,seat_track_position,41.736772802174265,seat_track_position:41.74% | seat_position:17.34% | belt_use:12.21%,ELEVATED: seat track position dominates anomaly (41.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:01,OCC-00006962,SIM-716797,OCC-20819698,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,6.769994287479845,14.535,BASELINE,LOW,seat_position,33.24964904440692,seat_position:33.25% | seat_track_position:23.61% | belt_anchorage:21.04%,BASELINE: seat position dominates anomaly (33.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:02,OCC-00006963,SIM-292973,OCC-76785376,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,10.188208812303344,57.92,MODERATE,MODERATE,posture,27.02052135710843,posture:27.02% | seat_performance:24.84% | seat_track_position:19.88%,MODERATE: posture dominates anomaly (27.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:03,OCC-00006964,SIM-147975,OCC-64921495,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,10.15292890124346,57.81,MODERATE,MODERATE,posture,33.142142199388516,posture:33.14% | belt_anchorage:29.59% | seat_track_position:17.90%,MODERATE: posture dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:04,OCC-00006965,SIM-722278,OCC-46957242,FRONT LEFT SIDE,DRIVER,NOT COLLECTED/UNKNOWN,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,8.313493993353545,35.915,BASELINE,MODERATE,posture,33.113720178737324,posture:33.11% | seat_track_position:24.36% | belt_anchorage:18.43%,BASELINE: posture dominates anomaly (33.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:05,OCC-00006966,SIM-492871,OCC-63653753,FRONT RIGHT SIDE,PASSENGER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,9.588494859903227,52.46,MODERATE,MODERATE,posture,31.201763539613843,posture:31.20% | seat_position:23.48% | seat_track_position:16.67%,MODERATE: posture dominates anomaly (31.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:06,OCC-00006967,SIM-130163,OCC-48903061,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.4635653646076126,22.9,BASELINE,LOW,belt_use,30.382274713517184,belt_use:30.38% | seat_track_position:24.35% | belt_anchorage:20.90%,BASELINE: belt use dominates anomaly (30.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:07,OCC-00006968,SIM-621203,OCC-27408950,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.825207512044061,9.0,BASELINE,LOW,seat_track_position,34.763591989957774,seat_track_position:34.76% | belt_anchorage:26.30% | seat_position:11.55%,BASELINE: seat track position dominates anomaly (34.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:08,OCC-00006969,SIM-468828,OCC-86837727,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,9.023028790980266,43.555,BASELINE,MODERATE,belt_anchorage,35.56713749599489,belt_anchorage:35.57% | seat_position:24.95% | seat_track_position:23.68%,BASELINE: belt anchorage dominates anomaly (35.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:09,OCC-00006970,SIM-521529,OCC-24496151,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,MID POSITION,9.539197146248622,52.095,MODERATE,MODERATE,belt_anchorage,31.495452064162144,belt_anchorage:31.50% | seat_track_position:27.70% | seat_performance:26.47%,MODERATE: belt anchorage dominates anomaly (31.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T01:56:10,OCC-00006971,SIM-838543,OCC-87700190,FRONT RIGHT SIDE,PASSENGER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET,COMBINATION,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,16.18772166289105,97.07,EXTREME,HIGH,seat_performance,30.061355837780617,seat_performance:30.06% | posture:18.48% | belt_use:16.33%,EXTREME: seat performance dominates anomaly (30.1% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
